company_permalink,company_name,company_category_list,company_country_code,company_state_code,company_region,company_city,funding_round_permalink,funding_round_type,funding_round_code,funded_at,raised_amount_usd
/organization/alltuition,Alltuition,Finance|Startups,USA,IL,Carthage,Carthage,/funding-round/f34b6ba12baee2ea2881a7abe71a11fc,seed,,2010-06-01,15000
/organization/allunite,AllUnite,Internet|Wireless,DNK,17,Copenhagen,Copenhagen,/funding-round/21dc42d790c3543647f071f4661893d7,venture,A,2014-11-01,3700000
/organization/allurent,Allurent,Curated Web,USA,MA,Boston,Cambridge,/funding-round/47591ceb599a30dfe2889d49a5dc4f2e,venture,,2010-02-22,2000000
/organization/allurent,Allurent,Curated Web,USA,MA,Boston,Cambridge,/funding-round/ab7a30273ea4ffcebee5d1f9e2747e94,venture,B,2007-11-12,
/organization/alluring-logic,Alluring Logic,iPad|Mobile|Point of Sale|Retail|SaaS|Software|Web Development|Web Tools,USA,NY,New York City,New York,/funding-round/84d35d9dd98000215e04e33fa34a58f1,seed,,2013-07-25,
/organization/allurion-technologies,Allurion Technologies,Health Care,USA,MA,Boston,Wellesley,/funding-round/324cf9dc2bf2c7fe35699d6afedcb2b0,venture,,2014-07-31,1619247
/organization/allurion-technologies,Allurion Technologies,Health Care,USA,MA,Boston,Wellesley,/funding-round/3a1f05023a51a75858fcb2437de141ab,venture,,2013-04-22,1250547
/organization/allurion-technologies,Allurion Technologies,Health Care,USA,MA,Boston,Wellesley,/funding-round/dcead77f166cb7ca815e8886cdb0e2a7,venture,,2012-07-26,1600000
/organization/allux-medical,Allux Medical,Health Care,USA,CA,SF Bay Area,Menlo Park,/funding-round/44a5fe857db253d905d04ce7e129e4ba,venture,,2005-08-29,6400000
/organization/allvoices,Allvoices,Journalism|Media|News,USA,CA,SF Bay Area,San Francisco,/funding-round/9a84bd0b1220233b95d33d92a1fcbc89,venture,,2010-01-26,4225500
/organization/allvoices,Allvoices,Journalism|Media|News,USA,CA,SF Bay Area,San Francisco,/funding-round/ca78d13f23f3ff9e08019ba54468a0cd,venture,A,2006-07-31,51068
/organization/allworx,Allworx,Communications Hardware|Mobile|Telecommunications|VoIP,USA,NY,"Rochester, New York",East Rochester,/funding-round/64ffa242c1ca87d32707ffecf201d23e,venture,A,2005-08-01,4000000
/organization/allworx,Allworx,Communications Hardware|Mobile|Telecommunications|VoIP,USA,NY,"Rochester, New York",East Rochester,/funding-round/731c36f92141638a7257f8d70cf34c3f,venture,,2006-06-12,2500000
/organization/allworx,Allworx,Communications Hardware|Mobile|Telecommunications|VoIP,USA,NY,"Rochester, New York",East Rochester,/funding-round/90c41d067ee7b7afd81e7ba7c040c270,venture,,2006-02-28,2000000
/organization/ally,ally,Crowdsourcing|Machine Learning|Public Transportation|Transportation,DEU,16,Berlin,Berlin,/funding-round/62412c5c14620dd0f349d71ce9feb67a,angel,,2014-01-01,400000
/organization/ally,ally,Crowdsourcing|Machine Learning|Public Transportation|Transportation,DEU,16,Berlin,Berlin,/funding-round/7c60339c23a03051086b28ddf861f990,venture,A,2015-04-01,2500000
/organization/ally-commerce,Ally Commerce,E-Commerce,USA,GA,Atlanta,Atlanta,/funding-round/556b1756896a1137fb3a112df4b49eef,debt_financing,,2014-10-14,1300000
/organization/ally-commerce,Ally Commerce,E-Commerce,USA,GA,Atlanta,Atlanta,/funding-round/6ec91c66187323de9428f8a801d577c4,venture,,2014-04-28,1000000
/organization/ally-commerce,Ally Commerce,E-Commerce,USA,GA,Atlanta,Atlanta,/funding-round/a3ead9b27153914776273b8f6b289f81,venture,,2012-06-19,1000000
/organization/ally-commerce,Ally Commerce,E-Commerce,USA,GA,Atlanta,Atlanta,/funding-round/f91166f1f7fe97795493b30ba27f5a3a,venture,B,2015-10-01,
/organization/ally-home-care,Ally Home Care,Health and Wellness,USA,CA,SF Bay Area,Fremont,/funding-round/40e9b55f9b9e6720f3f51b46bc1ef457,debt_financing,,2013-10-30,200000
/organization/allyalign-health,AllyAlign Health,Health and Wellness,USA,VA,Richmond,Glen Allen,/funding-round/749101e2c8554fdf4add16d897242971,undisclosed,,2014-01-08,
/organization/allyde,Allyde,Enterprise Software|Marketing Automation|Open Source,USA,NC,Greensboro,Burlington,/funding-round/a64b8d6a7205a93159cd94875eb34ff3,seed,,2014-02-01,150000
/organization/allydvm,allyDVM,Software,,,,,/funding-round/5b4f920affad398741463d2a71690486,angel,,2012-08-22,200000
/organization/allyes-advertisement-network,Allyes Advertisement Network,Advertising,CHN,22,Beijing,Beijing,/funding-round/1b9192dfcdf40094b9bb948740737d1c,venture,B,2005-09-01,15000000
/organization/allyes-advertisement-network,Allyes Advertisement Network,Advertising,CHN,22,Beijing,Beijing,/funding-round/433ec6ef26774757bb7d78eaf254b605,venture,A,2000-01-01,1500000
/organization/allyes-advertisement-network,Allyes Advertisement Network,Advertising,CHN,22,Beijing,Beijing,/funding-round/ccb9cbea4668b2827cfdc95fdb9fc443,venture,D,2012-03-01,
/organization/allyes-advertisement-network,Allyes Advertisement Network,Advertising,CHN,22,Beijing,Beijing,/funding-round/f4e64f1d39547a343e50ac29f7d37e04,venture,C,2010-07-01,124000000
/organization/allygrow-technologies,Allygrow Technologies,Aerospace|Automotive|Engineering Firms|Medical|Medical Devices,IND,16,Pune,Pune,/funding-round/1163081f3b47e809ab12a63423be1867,venture,,2015-08-11,20000000
/organization/allylix,Allylix,Agriculture|Biotechnology|Pharmaceuticals,USA,CA,San Diego,San Diego,/funding-round/06ab2d00eea5b32d46e50d7a881765b0,venture,C,2010-01-28,9000000
/organization/allylix,Allylix,Agriculture|Biotechnology|Pharmaceuticals,USA,CA,San Diego,San Diego,/funding-round/8fac1b310bd1183cd9deb131cc848d98,venture,,2007-11-29,3350000
/organization/allylix,Allylix,Agriculture|Biotechnology|Pharmaceuticals,USA,CA,San Diego,San Diego,/funding-round/bc38ccfc209cffb4b41d1e23c5f58e7f,venture,,2012-03-12,18200000
/organization/allyve,allyve,Facebook Applications|Search|Social Media|Software|Twitter Applications,DEU,4,Hamburg,Hamburg,/funding-round/b847299fdab4d2217672f588933cafd9,venture,B,2010-05-01,
/organization/allyve,allyve,Facebook Applications|Search|Social Media|Software|Twitter Applications,DEU,4,Hamburg,Hamburg,/funding-round/e3edebb8e4049769bb5b6b310a6398ee,venture,A,2007-09-01,
/organization/alma-johns,Alma Johns,Finance|Manufacturing,CAN,ON,Toronto,Toronto,/funding-round/7ac2e6dbd79544f6ece4c3f3086156d4,equity_crowdfunding,,2014-08-26,
/organization/almalence,Almalence,Information Technology,USA,TX,Austin,Austin,/funding-round/ad9414a8ba90a6790659ea68fd44a867,undisclosed,,2015-08-31,
/organization/almamapper-2,AlmaMapper,Internet,IND,16,Pune,Pune,/funding-round/5b327c666da65d4a287fbd31d447fff4,seed,,2015-10-26,400000
/organization/almanapp,Almanapp,Apps|Mobile|Software,NLD,4,Groningen,Groningen,/funding-round/fe7b8758ea917dd9c39dca32282d660d,equity_crowdfunding,,2014-10-01,126457
/organization/almashopping,Almashopping,Beauty|Content|E-Commerce|Online Shopping,ARG,7,Buenos Aires,Buenos Aires,/funding-round/01ba55702facf0a076b71eef8a2ca774,venture,,2013-01-01,400000
/organization/almashopping,Almashopping,Beauty|Content|E-Commerce|Online Shopping,ARG,7,Buenos Aires,Buenos Aires,/funding-round/5aa70748aff23fe8d9fb114403cfab04,seed,,2012-07-03,100000
/organization/almashopping,Almashopping,Beauty|Content|E-Commerce|Online Shopping,ARG,7,Buenos Aires,Buenos Aires,/funding-round/e6230113e556c7b3c3a4519c47a9416a,venture,,2014-01-01,650000
/organization/almashopping,Almashopping,Beauty|Content|E-Commerce|Online Shopping,ARG,7,Buenos Aires,Buenos Aires,/funding-round/fe322741d912f9a1b182343f65398800,angel,,2012-09-01,75000
/organization/almaviva-sant,Almaviva Santé,Health and Wellness,FRA,B8,Marseille,Marseille,/funding-round/bbae1c42f3a31de2ed3adb11da33f752,private_equity,,2013-11-28,54331585
/organization/alminder,Alminder,Business Services|Events|Mobile,USA,CA,SF Bay Area,Palo Alto,/funding-round/49dd62707d5ffe131d42978e27985694,seed,,2013-10-22,1525000
/organization/almondnet,AlmondNet,Advertising,USA,NY,New York City,New York,/funding-round/addfb3ea6f75c796122c6fa44568576b,venture,,2010-02-02,750000
/organization/almondnet,AlmondNet,Advertising,USA,NY,New York City,New York,/funding-round/ed80ba1f27abfd4cabc1dbe88d1855eb,venture,,2012-10-02,4657657
/organization/almondy,Almondy,Hospitality,GBR,H9,London,London,/funding-round/ac9533091995a2432b4edf6871997ab5,venture,C,2008-02-05,4630887
/organization/almondy,Almondy,Hospitality,GBR,H9,London,London,/funding-round/d44f8bb9f1de72338d26e74607ea2c75,venture,B,2005-03-22,5407412
/organization/almondy,Almondy,Hospitality,GBR,H9,London,London,/funding-round/f59ba7e704376ac5c0ea02da9f480bc5,venture,A,1996-01-01,
/organization/aln-medical-management,ALN Medical Management,Health and Wellness,USA,CO,Denver,Centennial,/funding-round/b5d209bcc8430b1e7934114eff7bd26a,venture,,2009-09-03,3700000
/organization/alnara-pharmaceuticals,Alnara Pharmaceuticals,Biotechnology|Health and Wellness,USA,MA,Boston,Cambridge,/funding-round/2efedfd3aaea2cf1414e9c9abaf44075,venture,A,2008-10-30,20000000
/organization/alnara-pharmaceuticals,Alnara Pharmaceuticals,Biotechnology|Health and Wellness,USA,MA,Boston,Cambridge,/funding-round/51963edcd7dee75d0357fd7f095677a6,venture,B,2010-01-28,35000000
/organization/alnylam-pharmaceuticals,Alnylam Pharmaceuticals,Health Care,USA,MA,Boston,Cambridge,/funding-round/7375269b968bfac9cc4c1d310dffa1b8,venture,,2003-07-07,24600000
/organization/alnylam-pharmaceuticals,Alnylam Pharmaceuticals,Health Care,USA,MA,Boston,Cambridge,/funding-round/f65844f1baf0f8d58fbc491d780517d5,post_ipo_equity,,2014-01-13,700000000
/organization/alnylam-pharmaceuticals,Alnylam Pharmaceuticals,Health Care,USA,MA,Boston,Cambridge,/funding-round/fc9a20ba50d941d26b959ba1b361048b,venture,,2011-03-28,10000000
/organization/alo-networks,Alo Networks,Mobile,USA,MD,"Washington, D.C.",Rockville,/funding-round/408d0bff61b668f378b6ab7c1759b35c,venture,,2011-04-27,445000
/organization/alo7,Alo7,EdTech|Education,CHN,23,Shanghai,Shanghai,/funding-round/c17d29fcdb51a50bc8e5353fd99445b3,venture,C,2013-06-06,
/organization/alodokter,Alodokter,Health and Wellness|Health Care|Internet,IDN,4,Jakarta,Jakarta,/funding-round/41f69c5bcc16bdd61330f5fa254b4e30,seed,,2015-04-21,
/organization/aloha,ALOHA,Health and Wellness,USA,NY,New York City,New York,/funding-round/3f70cd6a8441d08c42e4b63101bdbda5,undisclosed,,2014-11-13,
/organization/aloha,ALOHA,Health and Wellness,USA,NY,New York City,New York,/funding-round/dd85501a51725f331d08ff7913aa3382,seed,,2014-01-21,4500000
/organization/alohar-mobile,Alohar Mobile,Apps|Location Based Services|Mobile,USA,CA,SF Bay Area,Palo Alto,/funding-round/0b7dad766f15c92a3bcffa845b1c4e9b,angel,,2011-04-24,750000
/organization/alohar-mobile,Alohar Mobile,Apps|Location Based Services|Mobile,USA,CA,SF Bay Area,Palo Alto,/funding-round/89210a8192c0e7c0022120f4154a2284,angel,,2011-04-24,2000000
/organization/alooma,alooma,Big Data|Enterprises,ISR,5,Tel Aviv,Tel Aviv,/funding-round/9d54d355d572b59f255a79f18c7fe527,venture,A,2014-01-01,
/organization/aloompa,Aloompa,Mobile,USA,TN,Nashville,Nashville,/funding-round/521c32dc157e5bd3cc8dd2e974b3beb7,seed,,2013-06-14,500000
/organization/aloqa,Aloqa,Location Based Services|Mobile|Web Development,DEU,2,Munich,Munich,/funding-round/c6a7cce1b18f0950cf42bc10644b883b,venture,A,2009-07-16,1500000
/organization/alorica,Alorica,Software,USA,CA,Ontario - Inland Empire,Chino,/funding-round/7c2fc42e4e8d68de8b9b9d7523330788,venture,,2009-08-13,2620018
/organization/alorum,Alorum,Blogging Platforms|Browser Extensions|Software,USA,FL,Tampa,Palm Harbor,/funding-round/0b88c6b4e3a5cf726e1a144884e15e16,seed,,2013-08-27,200000
/organization/alosko,ALOSKO,Education,SWE,8,Jonkoping,Jönköping,/funding-round/6584adf19695e0f156494ab51799b7db,seed,,2013-06-12,50000
/organization/alotofus,Alotofus,Contact Management|Enterprise Software|Human Resources|Recruiting|Search,ESP,59,Baracaldo,Baracaldo,/funding-round/2ade9b71664875a53fed26006a67bcd4,undisclosed,,2012-02-14,
/organization/alpacadb,Alpaca,Artificial Intelligence|FinTech|Machine Learning|Trading,USA,CA,SF Bay Area,San Mateo,/funding-round/3645713d6a268b030fe4df6fa0388bd7,seed,,2015-10-19,1000000
/organization/alpacadb,Alpaca,Artificial Intelligence|FinTech|Machine Learning|Trading,USA,CA,SF Bay Area,San Mateo,/funding-round/b9ffc01b5a01ef0bea346ab89247c394,debt_financing,,2014-08-12,195723
/organization/alpacadb,Alpaca,Artificial Intelligence|FinTech|Machine Learning|Trading,USA,CA,SF Bay Area,San Mateo,/funding-round/c917bce94ebcf4f756ffceecd929d6c7,angel,,2014-02-19,48938
/organization/alpen-international,Alpen International,Distribution,,,,,/funding-round/fa8acdf0fd2eada169eb40bdfafb33e1,seed,,2013-07-18,893679
/organization/alpex-pharma-sa,Alpex Pharma,Pharmaceuticals,CHE,20,CHE - Other,Mezzovico,/funding-round/2812e29b8008d7c6e15d80dda4353ffa,venture,B,2007-08-22,9000000
/organization/alpha-(fitness),Alpha (fitness),Fitness|Health and Wellness,USA,NY,New York City,New York,/funding-round/90db370f07422f22074f10d64ad97dc0,seed,,2014-07-04,500000
/organization/alpha-7,Alpha7,Cloud Computing|Consulting,SGP,,Singapore,Singapore,/funding-round/37eb1a7fe46127d70d7d9f1c56c79e0e,seed,,2015-05-14,2740000
/organization/alpha-and-omega-semiconductor,Alpha and Omega Semiconductor,Semiconductors|Technology,USA,CA,SF Bay Area,Sunnyvale,/funding-round/ebe482e0820f1fff1639c9ff27586735,venture,,2004-07-01,1750000
/organization/alpha-broadcasting,Alpha Broadcasting,,,,,,/funding-round/668edccd7edaf5fc6048d0f9f00eb389,undisclosed,,2009-08-01,
/organization/alpha-moda-lab,Alpha Moda Lab,Beauty|Cosmetics|Women,USA,CA,SF Bay Area,Palo Alto,/funding-round/2303974b9cd1c69134b33a75a17d7483,seed,,2013-06-01,500000
/organization/alpha-moda-lab,Alpha Moda Lab,Beauty|Cosmetics|Women,USA,CA,SF Bay Area,Palo Alto,/funding-round/790b1e16730d30d8acc3fb593db06ba0,venture,,2015-04-29,
/organization/alpha-omega-enterprise,Alpha Omega Enterprise,Consulting,USA,FL,Jacksonville,Ponte Vedra Beach,/funding-round/f66bba7c44b02067d02fc032d71719b7,debt_financing,,2014-10-22,
/organization/alpha-omega-financial-systems,Alpha Omega Financial Systems,Finance Technology,USA,CA,SF Bay Area,San Francisco,/funding-round/c0e4c8489da9fd6d1a98102277f2f144,seed,,2014-02-01,
/organization/alpha-orthopaedics,Alpha Orthopaedics,Health Care,USA,CA,SF Bay Area,Hayward,/funding-round/f817d3491773abc46267cc1152af514c,venture,,2010-07-07,3092294
/organization/alpha-payments-cloud,Alpha Payments Cloud,Cloud Computing|Enterprise Software|Information Technology|Payments,SGP,,Singapore,Singapore,/funding-round/e34da8207e305b6bff77807b7ad7e0c0,venture,A,2013-04-30,12000000
/organization/alpha-smart-systems,Alpha Smart Systems,Artificial Intelligence|Information Services|Information Technology|Robotics,RUS,48,Moscow,Moscow,/funding-round/ed1834f46a7db40a544d59324c9caa8b,grant,,2012-02-01,40000
/organization/alpha-theory,Alpha Theory,Financial Services,USA,NY,New York City,New York,/funding-round/9f079ea49ab2210949a39f487c9ca600,venture,,2015-05-13,391000
/organization/alpha-ux,Alpha UX,Technology,USA,NY,New York City,New York,/funding-round/f83872ea627b3e682ad522f94a2a019c,seed,,2015-10-30,1430018
/organization/alphabet-energy,Alphabet Energy,Clean Technology|Energy,USA,CA,SF Bay Area,Hayward,/funding-round/301dd5586c190acb30b79e88074ef3ec,seed,,2010-05-03,1000000
/organization/alphabet-energy,Alphabet Energy,Clean Technology|Energy,USA,CA,SF Bay Area,Hayward,/funding-round/34e7bb0500a694bc6ada6409e1a127b0,venture,A,2011-09-15,12000000
/organization/alphabet-energy,Alphabet Energy,Clean Technology|Energy,USA,CA,SF Bay Area,Hayward,/funding-round/cb6d264cb122f32f097b9ff5b4cbdb83,debt_financing,,2012-03-08,2000000
/organization/alphabet-energy,Alphabet Energy,Clean Technology|Energy,USA,CA,SF Bay Area,Hayward,/funding-round/f3dfb8fffb332d48c67d41cb659382d8,venture,B,2013-03-11,16000000
/organization/alphabeta-labs,AlphaBeta Labs,Analytics|Automotive|E-Commerce|EdTech|Education|Internet|Payments,IND,19,Bangalore,Bangalore,/funding-round/bc94e29b2efb19c7e563b76d67541f81,seed,,2012-07-17,40000
/organization/alphaboost,AlphaBoost,Advertising|Social Media,USA,CA,Los Angeles,Los Angeles,/funding-round/d53bb24145b82900679cd1fc0af2974a,seed,,2012-05-21,1000000
/organization/alphacare-holdings,AlphaCare Holdings,Biotechnology,USA,NY,New York City,Brooklyn,/funding-round/09b26351f48423c1e4504e70b1609b0b,venture,,2014-01-14,17415364
/organization/alphacare-holdings,AlphaCare Holdings,Biotechnology,USA,NY,New York City,Brooklyn,/funding-round/d98e570b1a523a0789e4863eafbee631,undisclosed,,2013-08-14,
/organization/alphacityguides,alphacityguides,Fashion|Travel,,,,,/funding-round/68145b7bbfc85ecc19a16ed37ce3fb2d,private_equity,,2012-07-01,
/organization/alphaclone,AlphaClone,Finance|Internet|Simulation|Stock Exchanges,USA,CA,SF Bay Area,San Francisco,/funding-round/0311a877137a7d3af18affc6c8d3894f,seed,,2013-06-16,300000
/organization/alphaclone,AlphaClone,Finance|Internet|Simulation|Stock Exchanges,USA,CA,SF Bay Area,San Francisco,/funding-round/0678f3ebcceb16ddd71facdf7bfc7132,venture,A,2015-09-15,2250000
/organization/alphaclone,AlphaClone,Finance|Internet|Simulation|Stock Exchanges,USA,CA,SF Bay Area,San Francisco,/funding-round/21a0e2737f53bcb53b75d10581fd9ea7,seed,,2012-10-10,325000
/organization/alphaclone,AlphaClone,Finance|Internet|Simulation|Stock Exchanges,USA,CA,SF Bay Area,San Francisco,/funding-round/249dc3ba13ba687d2fd088d5852dd276,seed,,2008-02-01,750000
/organization/alphaclone,AlphaClone,Finance|Internet|Simulation|Stock Exchanges,USA,CA,SF Bay Area,San Francisco,/funding-round/8c6fc16ea831993c5f5c39b502862837,angel,,2010-08-01,325000
/organization/alphaclone,AlphaClone,Finance|Internet|Simulation|Stock Exchanges,USA,CA,SF Bay Area,San Francisco,/funding-round/fbcac79ec4fe69b5e2ba7050823c8e65,seed,,2012-08-16,319000
/organization/alphadraft,AlphaDraft,Fantasy Sports|Games|Social Games|Video Games,USA,NY,New York City,New York,/funding-round/0823340c0f1f2c427b0598a5a04cec7a,seed,,2015-05-19,5000000
/organization/alphadraft,AlphaDraft,Fantasy Sports|Games|Social Games|Video Games,USA,NY,New York City,New York,/funding-round/feb98e7152265350f1aadf7149905eef,seed,,2015-02-01,
/organization/alphaeon,ALPHAEON Corporation,Social Commerce,USA,CA,Anaheim,Irvine,/funding-round/d398249a9fa155d31edbbb1bb1873850,venture,A,2015-01-16,27000015
/organization/alphaeon,ALPHAEON Corporation,Social Commerce,USA,CA,Anaheim,Irvine,/funding-round/d75a3ae17ecafe4158761c6313aaf75f,venture,B,2015-11-20,80060118
