permalink,name,homepage_url,category_list,funding_total_usd,status,country_code,state_code,region,city,funding_rounds,founded_at,first_funding_at,last_funding_at
/organization/carusele,Carusele,http://carusele.com,Social Media Advertising|Social Media Marketing,750000,operating,USA,NC,Raleigh,Raleigh,2,2015-01-01,2015-03-13,2015-08-19
/organization/carvana,Carvana,http://www.carvana.com,Automotive|E-Commerce,140000000,operating,USA,AZ,Phoenix,Phoenix,2,,2013-01-23,2015-05-15
/organization/carveniche,CarveNiche,http://carveniche.com/,Software,-,operating,IND,19,Bangalore,Bangalore,2,2010-01-01,2014-10-01,2014-10-01
/organization/carving-notions-technologies,Carving Notions Technologies,http://carvingnotions.com/index.html#,Market Research,23000,operating,IND,2,Hyderabad,Hyderabad,1,2012-01-01,2015-08-11,2015-08-11
/organization/carvoyant,Carvoyant,http://www.carvoyant.com,Automotive|Big Data|Internet|Internet of Things|Location Based Services|Mobile|Mobile Commerce|PaaS,-,operating,USA,FL,Tampa,Tampa,1,2011-08-01,2012-05-21,2012-05-21
/organization/carwale,CarWale,http://www.carwale.com,E-Commerce,7000000,acquired,IND,16,Mumbai,Mumbai,2,2005-01-01,2006-12-14,2008-11-05
/organization/carweez,Carweez,http://www.carweez.com,Cars|Search,50000,operating,SRB,2,SRB - Other,Novi Sad,1,2012-07-14,2014-03-20,2014-03-20
/organization/carwego,Carwego,http://carwego.com/,Automotive|Cars|Search,123005,operating,FRA,B8,Aix-en-provence,Aix-en-provence,1,2009-01-01,2010-07-01,2010-07-01
/organization/carwoo,CarWoo!,http://www.carwoo.com,Auto|Automotive|Cars,10850000,closed,USA,CA,SF Bay Area,Burlingame,4,2008-10-01,2009-06-01,2011-12-01
/organization/carwow,Carwow,http://www.carwow.co.uk,Automotive|Consumer Internet|Curated Web,9391205.12245463,operating,GBR,H9,London,London,3,2010-11-01,2013-01-01,2014-12-14
/organization/carzen,CarZen,http://www.carzen.com,Automotive|Cars|Curated Web,350000,acquired,USA,NY,New York City,New York,1,2008-05-01,2008-05-01,2008-05-01
/organization/carzumer-3,CarZumer,http://www.carzumer.com/,Automotive|Finance Technology|FinTech|Mobile,-,operating,USA,CA,San Diego,Carlsbad,1,2014-01-01,2015-06-01,2015-06-01
/organization/cas-medical-systems,CAS Medical Systems,http://www.casmed.com,Health Care,16925000,ipo,USA,CT,Hartford,Branford,2,,2010-06-30,2011-06-09
/organization/casa-couture,Casa Couture,http://www.casacouture.com,Online Shopping|Shoes|Women,50000,operating,USA,MA,Boston,Boston,1,,2010-10-21,2010-10-21
/organization/casa-grande,Casa Grande,http://casagrande.in,Real Estate,9500000,operating,IND,25,Chennai,Chennai,1,2004-01-01,2013-06-17,2013-06-17
/organization/casa-systems,Casa Systems,http://casa-systems.com,Web Hosting,99614399,operating,USA,MA,Boston,Andover,2,2003-01-01,2009-07-08,2010-05-10
/organization/casabi,Casabi,http://www.casabi.com,Mobile,18799999,acquired,USA,CA,SF Bay Area,Campbell,3,2004-01-01,2005-12-19,2009-04-01
/organization/casabu,Casabu,http://www.casabu.com,E-Commerce,1339050,operating,GBR,H9,London,London,1,2012-01-01,2013-03-11,2013-03-11
/organization/casacanda,Casacanda,http://www.casacanda.de,Design|E-Commerce|Fashion|Home & Garden|News|Wine And Spirits,-,acquired,,,,,1,2011-07-01,2011-08-03,2011-08-03
/organization/casagem,Casagem,http://casagem.com,,-,operating,CAN,ON,Toronto,Toronto,1,,2013-04-02,2013-04-02
/organization/casahop,CasaHop,http://casahop.com,Hospitality,1200000,closed,USA,NY,New York City,New York,1,,2012-06-26,2012-06-26
/organization/casamatic,Casamatic,http://casamatic.com,Real Estate|Services|Technology,-,operating,USA,OH,Cincinnati,Cincinnati,1,2014-12-09,2015-01-01,2015-01-01
/organization/casar-com,Casar,http://www.casar.com,Weddings,2000000,operating,BRA,27,Sao Paulo,São Paulo,1,2014-05-08,2015-01-15,2015-01-15
/organization/casaroma,CasaRoma,http://www.casaroma.us/,Consumer Goods|Home Decor|Interior Design|Lighting,-,operating,USA,AR,AR - Other,Marion,1,2012-03-01,2014-01-07,2014-01-07
/organization/casaswap,CasaSwap.com,http://www.casaswap.com,Real Estate,80000,operating,DNK,17,Copenhagen,Copenhagen,1,2004-01-01,2006-01-01,2006-01-01
/organization/cascaad,Cascaad (CircleMe),http://www.circleme.com,Personalization|Reviews and Recommendations|Social Media,2800000,operating,ITA,9,Milan,Milan,3,2008-01-01,2008-11-01,2013-09-01
/organization/cascada-mobile,Cascada Mobile,http://www.cascadamobile.com,Apps|Mobile|Software,2000000,closed,CAN,ON,Toronto,Toronto,1,2004-01-01,2006-01-01,2006-01-01
/organization/cascade-prodrug,Cascade Prodrug,http://cascadeprodrug.com,Biotechnology,1448932,operating,USA,OR,"Portland, Oregon",Portland,2,2009-01-01,2012-02-12,2013-04-03
/organization/cascade-technologies,Cascade Technologies,http://www.cascade-technologies.com,Environmental Innovation|Gas|Semiconductors,7720000,operating,GBR,W6,Stirling,Stirling,3,2003-01-01,2006-07-16,2010-04-26
/organization/cascades-development,Cascades Development,,Information Technology,50000,closed,USA,TX,Houston,Houston,1,,2006-08-13,2006-08-13
/organization/case-commons,Case Commons,http://www.casecommons.org,Analytics|Data Visualization|Nonprofits|Software,-,operating,USA,NY,New York City,New York,1,2011-01-01,2011-01-01,2011-01-01
/organization/case-rover,Case Rover,,,-,operating,USA,UT,Salt Lake City,Draper,1,,2010-09-03,2010-09-03
/organization/case-western-reserve-university,Case Western Reserve University,http://www.case.edu,Education,540000,operating,USA,OH,Cleveland,Cleveland,1,1826-01-01,2014-01-14,2014-01-14
/organization/case-western-reserve-university-school-of-law,Case Western Reserve University School of Law,http://www.law.case.edu/,Education,1170000,operating,USA,OH,Cleveland,Cleveland,1,1892-01-01,2015-10-12,2015-10-12
/organization/casehub,CaseHub,http://www.casehub.co/,Law Enforcement|Legal|Services,-,operating,GBR,H9,London,London,2,,2014-12-01,2015-08-21
/organization/casemetrix,CaseMetrix,http://casemetrixga.com,Search,65529,operating,USA,GA,Atlanta,Decatur,1,2012-06-06,2012-06-22,2012-06-22
/organization/casemojo-com,CaseMojo.com,https://demo.casemojo.com/,Legal,-,operating,USA,UT,Salt Lake City,Salt Lake City,1,2015-01-05,2014-11-26,2014-11-26
/organization/casenet,Casenet,http://casenetinc.com,Software,39064207,operating,USA,MA,Boston,Bedford,7,2002-01-01,2007-11-13,2012-01-12
/organization/casengo,Casengo,http://www.casengo.com,Chat|Cloud Computing|Customer Service|Email|Enterprises|Software,2000000,operating,NLD,7,Amsterdam,Amsterdam,1,2011-10-01,2014-04-08,2014-04-08
/organization/casentric-llc,"Casentric, LLC",http://www.casentric.com,Software,350000,operating,USA,OH,Cleveland,Cleveland,2,2010-01-01,2013-02-06,2014-01-01
/organization/caserails,CaseRails,http://www.caserails.com,Document Management|Legal,570000,operating,USA,NY,New York City,New York,2,2013-05-01,2013-09-01,2013-09-20
/organization/casereader,CaseReader,http://casereader.com,Biotechnology,2385262,operating,USA,CA,SF Bay Area,San Ramon,1,2006-01-01,2011-08-11,2011-08-11
/organization/caserev,CaseRev,,Enterprise Software,4000000,closed,USA,SC,"Columbia, South Carolina",Columbia,1,2002-01-01,2006-08-03,2006-08-03
/organization/casero,Casero,http://www.casero.com,Curated Web|Internet,13300000,acquired,CAN,ON,Toronto,Toronto,2,2002-01-01,2004-12-16,2007-10-16
/organization/casestack,CaseStack,http://www.casestack.com,Distributors|Manufacturing|Retail,1104641,operating,USA,CA,Los Angeles,Santa Monica,2,1999-01-01,2009-08-05,2009-10-14
/organization/casetext,Casetext,http://www.casetext.com,Legal,8800000,operating,USA,CA,SF Bay Area,Palo Alto,2,2013-05-01,2013-10-01,2015-02-03
/organization/casetrek,CaseTrek,http://www.casetrek.com,CRM|Legal|Software,504603,operating,BGR,42,Sofia,Sofia,5,2013-01-01,2013-04-01,2015-01-01
/organization/casewallet,Case,http://www.choosecase.com/,Bitcoin|Cryptocurrency|Software|Virtual Currency,3750000,operating,USA,NY,"Rochester, New York",Rochester,2,2014-01-01,2015-06-18,2015-09-10
/organization/caseys-general-stores,Casey's General Stores,http://caseys.com,E-Commerce,569000000,ipo,USA,IA,Des Moines,Ankeny,1,1968-01-01,2010-08-23,2010-08-23
/organization/cash-check-card,Cash Check Card,http://www.cashcheckcard.com/,Consulting,-,operating,USA,CA,SF Bay Area,San Jose,1,2013-05-10,2014-03-24,2014-03-24
/organization/cash-credit,Cash Credit,http://www.cashcredit.bg/eng,Big Data Analytics|Finance|Financial Services,25000000,operating,,,,,1,2010-02-15,2013-08-05,2013-08-05
/organization/cash-doctors,Cash Doctors,,Finance|Financial Services|Venture Capital,25000,operating,USA,SC,"Charleston, South Carolina",Summerville,1,2008-07-15,2015-06-09,2015-06-09
/organization/cash4gold,Cash4Gold,http://www.cash4gold.com,Finance,35000000,operating,USA,FL,Ft. Lauderdale,Pompano Beach,2,2007-01-01,2008-12-01,2009-05-01
/organization/cashange,Cashange,http://www.cashange.com,Apps|Mobile|P2P Money Transfer,150000,operating,HKG,,Hong Kong,Kowloon City,1,2014-08-12,2014-09-10,2014-09-10
/organization/cashback-chintai,Cashback Chintai,http://cbchintai.com,Rental Housing,1849000,operating,,,,,2,2012-08-01,2014-04-22,2015-02-04
/organization/cashbet,CashBet,http://www.cashbet.com,Application Platforms|Gambling|Games|Mobile|Software,2445000,operating,USA,CA,SF Bay Area,Oakland,2,2012-12-21,2012-01-01,2014-02-03
/organization/cashboard-2,Cashboard,https://www.cashboard.de/,Finance|Financial Services|Investment Management|Personal Finance|Social Investing|Wealth Management,2000000,operating,DEU,16,Berlin,Berlin,2,2014-01-01,2014-09-01,2015-08-19
/organization/cashcashpinoy,CashCashPinoy,http://www.cashcashpinoy.com,E-Commerce|Flash Sales,3900000,operating,PHL,D9,Manila,Makati,3,2010-09-06,2011-05-01,2014-11-03
/organization/cashcloud,cashcloud,http://cashcloud.com,Mobile|Mobile Advertising|Mobile Coupons|Mobile Payments,3335325,operating,LUX,3,Luxemburg,Luxembourg,2,2012-01-01,2013-07-15,2014-11-01
/organization/cashedge,CashEdge,http://www.cashedge.com,Finance,30320000,acquired,USA,NY,New York City,New York,4,1999-01-01,2003-02-03,2007-01-10
/organization/cashflowtuna-com,Cashflowtuna.com,http://www.cashflowtuna.com/,B2B,25000,operating,,,,,1,,2013-04-28,2013-04-28
/organization/cashier-live,Cashier Live,http://www.cashierlive.com,Enterprise Software|Point of Sale|Retail|SaaS,200000,operating,USA,IL,Chicago,Chicago,1,2009-01-01,2009-01-01,2009-01-01
/organization/cashkaro,Cashkaro,http://cashkaro.com,E-Commerce,4550000,operating,IND,,,,2,2012-11-01,2013-07-03,2015-11-16
/organization/cashmere-associates-realty,Cashmere & Associates Realty,,Finance|Real Estate|Venture Capital,-,operating,USA,FL,Ft. Lauderdale,Fort Lauderdale,1,2015-01-01,2015-06-22,2015-06-22
/organization/casho-butcher,Cash'o & Butcher,http://cashobutcher.biz,Hardware + Software,5102500,operating,HUN,16,HUN - Other,Ráckeve,3,2011-10-14,2012-10-14,2014-12-03
/organization/cashorcard-pos,Shopper Concepts BV,http://www.shopperconcepts.com,Analytics|Business Intelligence|Business Services|Loyalty Programs,452836,operating,NLD,7,Amsterdam,Amsterdam,3,2013-02-28,2013-09-06,2014-05-22
/organization/cashpath-financial,Cashpath Financial,http://www.cashpath.com,Personal Finance,150000,operating,USA,CT,Hartford,Stamford,1,,2014-03-17,2014-03-17
/organization/cashplay-co,Cashplay,http://www.cashplay.co,Games|Monetization|Skill Gaming|Technology,5000000,operating,CZE,52,Prague,Prague,2,2011-01-01,2014-05-25,2014-09-25
/organization/cashsentinel,CashSentinel,http://www.cashsentinel.com,Cars|Direct Sales|Payments,650780,operating,CHE,23,Yverdon-les-bains,Yverdon-les-bains,4,2012-12-01,2012-12-01,2015-06-09
/organization/cashsquare,Cashsquare,http://www.cashsquare.com,Apps|Casual Games|Games|iPhone|Location Based Services|Mobile|Mobile Games|Social Games,1070000,operating,RUS,48,Moscow,Moscow,4,2012-01-01,2012-01-15,2013-09-01
/organization/cashstar,CashStar,http://www.cashstar.com,E-Commerce|Incentives|Loyalty Programs|Payments,43000000,operating,USA,ME,"Portland, Maine",Portland,6,2007-12-01,2008-01-01,2015-08-05
/organization/cashtag,Cashtag,http://www.thecashtag.com,Financial Services|Mobile|Mobile Payments|Payments,-,operating,PRT,14,Lisbon,Lisbon,1,2013-01-01,2013-11-06,2013-11-06
/organization/cashually,Cashually,http://www.cashually.com,Apps|Finance Technology|FinTech,165214,operating,GBR,H9,London,London,2,2013-03-15,2014-01-01,2014-07-14
/organization/cashwave,CashWave,,,-,operating,,,,,1,2012-01-01,2014-09-01,2014-09-01
/organization/cashworks,CashWorks,http://cashworksinc.com/,Services,5000000,closed,USA,TX,Dallas,Dallas,1,,2003-02-07,2003-02-07
/organization/cashyou,CashYou,http://www.cashyou.hk/,Apps|QR Codes,12500,operating,HKG,,Hong Kong,Hong Kong,1,,2014-07-01,2014-07-01
/organization/casi-pharmaceuticals,CASI Pharmaceuticals,http://www.casipharmaceuticals.com/,Pharmaceuticals,25000000,operating,USA,MD,"Washington, D.C.",Rockville,1,,2015-09-23,2015-09-23
/organization/casinity,Casinity,http://casinity.com,Coupons|Games|Social Media,120000,operating,USA,CA,SF Bay Area,San Francisco,1,2013-09-01,2013-09-27,2013-09-27
/organization/casino-vr,Casino VR,http://casino-vr.com,,-,closed,CHE,15,CHE - Other,Saint Gallen,2,2014-06-16,2015-01-29,2015-06-08
/organization/cask,Cask,http://cask.co,Analytics|Application Platforms|Big Data|Developer APIs|Development Platforms|Open Source,32500000,operating,USA,CA,SF Bay Area,Palo Alto,3,2011-11-01,2012-01-25,2015-11-05
/organization/casmul,Casmul,http://www.casmul.com,Android|Facebook Applications|Games|Identity|iPhone|Match-Making|MMO Games|Mobile|Portals|Social Media|Social Network Media|Twitter Applications,-,operating,USA,CA,SF Bay Area,Palo Alto,1,2009-05-15,2010-10-01,2010-10-01
/organization/casper,Casper,http://casper.com/,E-Commerce|Lifestyle|Retail,69950000,operating,USA,NY,New York City,New York,3,2013-11-01,2014-01-15,2015-06-22
/organization/caspian-impact-investments,Caspian Impact Investments,http://www.caspian.in/,,20000000,operating,IND,2,Hyderabad,Hyderabad,1,,2015-04-02,2015-04-02
/organization/caspian-learning,Caspian Learning,http://www.caspianlearning.co.uk,Software,4450000,operating,GBR,,,,2,,2005-04-04,2008-06-23
/organization/caspian-networks,Caspian Networks,http://www.caspiannetworks.com,Computers|Internet|Networking,120000000,closed,USA,CA,SF Bay Area,San Jose,1,1999-01-01,2002-02-27,2002-02-27
/organization/caspian-robotics,Caspian Robotics (Caspian GmbH),http://caspian.io,Artificial Intelligence|Computer Vision|Drones|Public Safety|Robotics|Transportation|Unmanned Air Systems,-,operating,DEU,16,Berlin,Berlin,1,2013-10-01,2015-03-01,2015-03-01
/organization/caspida,Caspida,http://www.caspida.com,Cyber Security|Security,11524995,acquired,,,,,2,,2014-03-03,2014-04-20
/organization/cass-art,Cass Art,http://cassart.co.uk,E-Commerce,4848804,operating,GBR,H9,London,London,1,,2013-12-16,2013-12-16
/organization/cassatt,Cassatt,http://www.cassatt.com,Software,15000000,acquired,USA,CA,SF Bay Area,San Jose,2,2003-01-01,2003-09-30,2006-03-01
/organization/cassia-networks,Cassia Networks,http://www.cassianetworks.com/,Service Providers|Telecommunications|Wireless,30000,closed,,,,,3,,2014-08-01,2015-08-31
/organization/cast-iron,Cast Iron,http://www.castironsys.com,,16500000,closed,USA,WI,WI - Other,Mountain,1,,2007-07-29,2007-07-29
/organization/castaclip,iLoveVideo.tv - passionately powered by castaclip GmbH,http://www.ilovevideo.tv,Advertising|Billing|Content|Content Syndication|Enterprises|Publishing|Video,1810380,operating,DEU,11,Berlin,Potsdam,2,2009-01-01,2010-11-01,2012-09-07
/organization/castar-by-technical-illusions,castAR by Technical Illusions,http://www.castAR.com,Augmented Reality,15000000,operating,USA,CA,SF Bay Area,Mountain View,1,2013-02-01,2015-08-19,2015-08-19
/organization/castbridge,CastBridge,http://www.castbridge.com/,Software,-,closed,USA,CA,SF Bay Area,Sunnyvale,1,,2003-11-18,2003-11-18
/organization/castek,Castek,,Enterprise Software,10000000,acquired,CAN,ON,Toronto,Toronto,1,,2001-06-28,2001-06-28
/organization/caster-ventures,Caster Ventures,,Video Streaming,-,operating,USA,OH,"Columbus, Ohio",Dublin,1,2008-01-01,2008-02-01,2008-02-01
/organization/casterstats,CasterStats,http://www.casterstats.com,Analytics|Big Data Analytics|Media|Music|Software|Television|Video Streaming,631720,acquired,BEL,4,Brussels,Liège,1,2009-10-15,2009-10-15,2009-10-15
/organization/castingdb,CastingDB,https://castingdb.co/,Digital Media|Entertainment Industry|Performing Arts|Professional Networking,94557,operating,SGP,,Singapore,Singapore,4,2013-11-21,2014-05-15,2015-03-01
/organization/castiron-systems,Cast Iron Systems,http://www.castiron.com,Software,53299997,acquired,USA,CA,SF Bay Area,Mountain View,6,2001-01-01,2003-07-08,2009-08-05
/organization/castle,Castle,http://entercastle.com/,Property Management|Real Estate|Rental Housing,302000,operating,USA,MI,Detroit,Detroit,2,2014-04-01,2014-06-30,2015-04-10
/organization/castle-2,Castle,https://castle.io,Cyber Security|Internet|Security,360000,operating,SWE,27,Malmo,Malmö,1,2014-11-01,2015-02-12,2015-02-12
/organization/castle-biosciences,Castle Biosciences,http://castlebiosciences.com,Biotechnology,36412587,operating,USA,TX,Houston,Friendswood,9,2008-01-01,2009-03-20,2015-07-27
/organization/castle-hill,Castle Hill,http://castlehillholding.com,Curated Web,200000,operating,USA,VA,"Washington, D.C.",Charlottesville,1,2011-01-01,2013-09-19,2013-09-19
/organization/castle-rock-innovations,Castle Rock Innovations,http://castlellc.com,Software,1300000,operating,USA,IL,Chicago,Chicago,1,,2013-12-04,2013-12-04
/organization/castleos,CastleOS,http://www.castleos.com,Architecture|Curated Web,100000,operating,USA,MA,Boston,Boston,1,2011-05-01,2013-01-01,2013-01-01
/organization/castlerock-recruitment-group,Castlerock Recruitment Group,http://www.castlerockrg.com,Health and Wellness,-,operating,GBR,H8,Liverpool,Liverpool,1,,2012-02-27,2012-02-27
/organization/castlerock-reo,Castlerock REO,http://castlerockreo.com,Real Estate,-,operating,USA,NY,New York City,White Plains,1,2014-06-30,2014-06-30,2014-06-30
/organization/castlewood-surgical,Castlewood Surgical,http://castlewoodsurgical.com,Biotechnology|Medical|Medical Devices,1408763,operating,USA,TX,Dallas,Dallas,4,2001-01-01,2010-12-01,2012-06-06
/organization/castlight-health,Castlight Health,http://www.castlighthealth.com,Health and Wellness|Technology,180999999,ipo,USA,CA,SF Bay Area,San Francisco,5,2008-01-01,2008-04-01,2012-05-01
